GeneId,Alias,WT,WTMinus,PYE,PPL,V-EN,C-EN-V,EP-C,EP
AT5G28610,unknown,11.69352,6.998588,3.975522,6.118024,2.102168,3.877748,2.096017,1.98714
AT5G28630,unknown,14.87399,24.75395,12.06907,19.58524,7.527019,11.63686,6.636292,10.60037
AT5G30510,"ARRPS1, PRPS1, RPS1",28.75568,17.41704,17.22606,17.50776,14.17454,16.73982,13.37396,13.33915
AT5G33280,unknown,12.33429,7.837298,6.0077,7.352543,5.985052,6.072098,5.43868,6.082516
AT5G33320,"ARAPPT, CUE1, PPT",53.25553,86.54203,70.23189,78.14804,81.49226,72.45069,73.78676,67.39944
AT5G33355,unknown,19.2862,0.5167205,0.6950853,0.8270158,1.149723,0.7920396,0.3635952,0.7483309
AT5G34871,unknown,0.7032123,2.520936,1.911692,3.023732,5.885003,4.010498,3.204531,2.565789
AT5G34940,"AtGUS3, GUS3",21.89798,11.85617,5.384169,11.92461,5.400374,7.014631,5.151669,4.267062
AT5G35190,EXT13,95.74507,23.33431,3.059266,17.72927,6.075012,5.730525,6.008749,20.14412
AT5G35220,"AMOS1, EGY1",5.045648,3.112145,2.948015,3.160856,2.60115,3.073671,2.606124,2.357531
AT5G35380,unknown,0.4123691,0.1663311,0.4669779,0.280067,0.5145841,0.4672614,0.5956169,0.6623158
AT5G35580,unknown,19.95046,61.11138,33.07958,51.35002,42.50872,36.75723,46.17081,40.36429
AT5G35680,unknown,63.65293,94.59191,111.8341,86.15112,100.8018,103.7011,105.4107,100.1817
AT5G35690,unknown,44.0672,74.12662,119.1393,78.59859,109.2613,116.2214,120.5707,118.4776
AT5G35750,"AHK2, HK2",14.6911,30.44098,12.39116,28.4785,18.20874,14.26779,18.05523,15.44306
AT5G35970,unknown,13.03425,5.922349,13.88052,6.32803,12.22901,12.57758,15.05348,15.1767
AT5G36110,CYP716A1,1.689255,3.711411,4.484611,4.377727,3.688157,3.537324,4.38334,4.733163
AT5G36180,scpl1,34.41448,18.36097,11.01168,17.0471,11.26804,12.11728,12.72338,14.87903
AT5G36220,"CYP81D1, CYP91A1",6.267147,0.8961671,0.5612164,0.7888446,1.18216,0.3342323,0.221753,0.2790543
AT5G36870,"ATGSL09, atgsl9, gsl09, GSL09",7.545928,2.013161,1.723574,2.071411,1.480012,1.768553,1.925952,1.489349
AT5G36890,BGLU42,8.220404,159.4529,20.48621,120.641,56.72718,32.88714,46.89124,46.62179
AT5G36925,unknown,0.06137875,3.059089,10.39049,3.918306,10.55493,10.48581,10.16187,9.466271
AT5G36940,CAT3,33.63026,20.46128,14.54344,19.6416,16.67795,14.6425,14.85226,16.60039
AT5G37240,unknown,0.3667037,2.250299,0.1646955,1.584154,0.2839605,0.3904068,0.3252973,0.7800431
AT5G37260,"CIR1, RVE2",125.5633,81.66925,71.78907,81.26174,228.9893,96.14906,198.7626,170.8375
AT5G37485,unknown,2.377402,6.324357,8.131976,6.365721,6.068122,8.181744,6.644168,6.80558
AT5G37490,unknown,0.1925743,1.681083,4.183289,1.559173,3.613393,4.064194,4.847642,4.62653
AT5G37500,GORK,12.046,4.964229,4.929057,5.079036,3.868093,5.123444,4.653369,4.731631
AT5G37540,unknown,35.45499,21.33717,12.95136,17.50241,18.05749,15.23137,12.99797,13.06822
AT5G37550,unknown,6.703266,1.834145,5.955143,1.570483,9.001969,5.771333,9.762326,8.1306
AT5G37570,unknown,1.27517,2.68812,5.237176,3.587507,3.671713,5.282638,4.915429,4.336369
AT5G37600,"ATGLN1;1, ATGSR1, GLN1;1, GSR 1",199.3587,439.899,274.08,437.6126,365.573,297.6222,361.5533,357.5055
AT5G37690,unknown,16.05154,38.32752,66.48996,42.0346,52.80743,67.04432,63.21905,62.32295
AT5G37740,unknown,135.0107,213.4493,223.7035,210.2602,233.588,232.0702,219.976,211.2244
AT5G37820,"NIP4;2, NLM5",0.534585,1.552138,1.61339,1.991016,2.528802,2.589964,2.629337,2.694012
AT5G38010,unknown,14.289,7.74484,3.095125,5.87788,7.634708,3.222583,3.842269,3.308934
AT5G38100,unknown,21.80997,8.431183,4.446836,6.179344,17.3774,2.769752,4.816593,5.363905
AT5G38140,NF-YC12,4.321797,9.199951,4.302701,8.353103,6.50855,4.411274,5.659228,5.179719
AT5G38150,PMI15,8.249347,21.53774,10.0517,18.66671,12.59361,11.77467,13.79398,10.50606
AT5G38200,unknown,3.895626,12.16557,32.00911,15.31794,23.78754,32.14193,26.09685,21.33876
AT5G38280,PR5K,14.07434,21.33583,15.59055,20.39304,22.12673,14.80459,18.24499,15.84523
AT5G38290,unknown,4.654749,2.727116,3.245288,3.257359,3.031848,3.349834,2.877694,3.029235
AT5G38310,unknown,0.8457694,2.074929,6.325414,2.302973,3.639898,4.697185,5.064135,6.013891
AT5G38540,unknown,1.576906,8.986661,5.315037,8.545893,4.987082,5.733404,5.573184,5.342073
AT5G38610,unknown,20.14657,11.38749,11.65208,10.45229,11.40492,14.17057,14.05826,14.04291
AT5G38810,unknown,0.08288503,2.878831,0.358607,2.898335,2.047003,1.268218,2.050397,2.07977
AT5G38820,unknown,3.591561,81.25823,16.09397,72.98068,50.73671,25.28246,50.65426,41.29316
AT5G38900,unknown,2.071611,30.1784,49.51473,34.97972,24.68147,37.56141,27.6771,35.85885
AT5G38940,unknown,2.530747,18.71822,19.94857,31.20891,23.39652,19.53464,21.15312,24.64613
AT5G38970,"ATBR6OX, BR6OX, BR6OX1, CYP85A1",3.072957,0.896047,0.294003,0.9759482,0.3655793,0.3681203,0.2810158,0.5040353
AT5G39030,unknown,0.0537023,0.358842,0.4759537,0.2527992,0.1036015,0.2166993,0.1363818,0.2615258
AT5G39050,PMAT1,3.604548,11.45629,31.35598,11.21294,23.11619,26.43403,24.22693,25.13199
AT5G39100,GLP6,0.4115273,2.005369,1.521557,1.691225,0.9938858,2.037377,0.9485737,0.5913744
AT5G39110,unknown,1.222907,3.67449,4.356114,6.712054,1.944403,4.00793,2.822198,2.289744
AT5G39120,unknown,0.03311332,4.377988,5.296781,3.697154,2.42635,3.038062,1.635913,1.351547
AT5G39130,unknown,0.05183096,5.621925,1.551203,4.021564,0.789529,1.085576,0.5474042,1.940193
AT5G39160,unknown,0.02401492,2.209845,1.031746,2.904997,0.5055325,0.677957,0.4479032,0.8197334
AT5G39190,"ATGER2, GER2, GLP2A",0.1453896,8.073746,2.629071,7.704015,0.9845928,2.010938,0.9383483,3.279675
AT5G39410,unknown,30.68897,19.75842,22.00046,19.28611,14.6929,19.62715,14.44156,16.1004
AT5G39530,unknown,4.872937,2.624473,1.071526,2.370783,1.098229,1.207217,0.9697388,1.11775
AT5G39580,unknown,4.31708,36.7246,46.14299,37.65169,35.44403,36.54456,45.57988,40.85138
AT5G39635,MIR169C,0.7845084,8.35518,3.041475,11.03118,4.259505,3.35634,6.271837,6.473097
AT5G39670,unknown,1.086162,29.15211,30.73721,28.88219,20.44762,25.92656,21.58364,21.89817
AT5G39890,unknown,0.1215957,24.18017,65.90426,36.21519,92.18403,76.30334,102.3208,83.87274
AT5G40000,unknown,0.03066574,2.924338,11.54444,2.36473,6.831123,7.989748,9.236059,8.802415
AT5G40010,"AATP1, ASD",1.822765,27.57342,74.60979,26.9542,68.59317,64.83611,73.40902,72.37088
AT5G40020,unknown,26.15595,15.34679,18.23242,15.55771,18.26672,21.6187,26.13697,19.02053
AT5G40060,unknown,1.663284,0.8660683,0.5571148,0.7475759,0.3101302,0.4812267,0.3515362,0.2481608
AT5G40100,unknown,9.506723,4.514089,3.024304,4.164235,3.484929,3.134519,2.562944,3.031581
AT5G40270,unknown,8.845022,5.541248,6.294351,5.429477,5.502804,6.676944,5.895681,6.43251
AT5G40450,unknown,92.4472,54.9292,44.4294,47.29862,26.23257,37.98491,25.98554,31.82702
AT5G40500,unknown,3.398029,1.351865,2.202113,1.218443,1.106371,1.90257,1.269776,0.918664
AT5G40510,unknown,68.4673,10.11765,73.05576,10.01426,76.77851,63.91199,67.85447,56.37608
AT5G40540,unknown,8.206414,12.92465,13.03735,12.70231,16.24993,15.71866,15.84114,14.5806
AT5G40580,PBB2,43.87489,67.52509,97.76043,69.71654,88.40884,96.9489,89.60103,90.46719
AT5G40590,unknown,5.758728,88.14717,40.25776,67.51389,60.56781,56.94622,45.41205,48.79806
AT5G40650,SDH2-2,37.84326,19.59507,34.43221,19.18373,31.73979,32.94825,31.56278,31.05024
AT5G40690,unknown,82.8261,129.2309,198.2208,149.8321,233.6236,244.1462,228.7395,251.3185
AT5G40720,unknown,7.790824,4.5067,5.671012,4.97593,2.959429,4.519096,3.590003,4.662637
AT5G40730,"AGP24, ATAGP24",346.3959,161.3576,75.18241,145.7222,114.5947,99.37643,75.53489,118.2978
AT5G40760,G6PD6,71.81849,150.4593,98.32189,136.9584,143.3952,106.9881,128.3878,116.5347
AT5G40780,LHT1,132.7576,285.738,273.1046,274.2731,148.5051,274.4675,189.4371,198.1663
AT5G40850,UPM1,48.50189,30.7472,51.96346,40.18894,47.87613,45.5968,59.47315,59.78573
AT5G40860,unknown,7.813623,4.110425,0.5794197,2.885562,0.8217948,0.3591551,1.13502,3.482593
AT5G40950,RPL27,38.73057,23.67672,25.38738,21.40245,20.51631,24.28468,19.10124,21.82375
AT5G40990,GLIP1,0.03784502,2.202951,2.610805,2.789179,1.834076,1.067269,1.284013,2.07632
AT5G41050,unknown,4.297519,2.222172,0.9344497,1.948862,0.7121075,1.006267,0.7925639,0.7200119
AT5G41120,unknown,6.005222,3.459259,3.941502,3.486635,3.771211,3.267851,3.081806,3.336643
AT5G41180,unknown,12.21076,19.72131,18.02295,20.0038,14.85337,17.47012,15.09407,15.79921
AT5G41280,unknown,0.593983,23.92183,4.455419,20.36227,8.35342,6.089739,2.866908,3.213145
AT5G41290,unknown,1.459689,37.02143,5.539698,30.25063,14.11004,10.42044,5.545876,4.542206
AT5G41300,unknown,4.542678,29.55517,9.289294,26.5971,9.295657,12.01936,6.126036,8.568123
AT5G41315,"GL3, GL3, MYC6.2",2.261461,1.276706,1.139411,1.189778,1.943188,1.166286,1.673317,1.507631
AT5G41550,unknown,0.4375934,1.444643,0.9177942,1.318361,1.016342,0.9317625,1.001321,1.068031
AT5G41570,"ATWRKY24, WRKY24",2.777086,8.086703,12.29514,8.060569,10.38531,11.66682,11.6141,13.25125
AT5G41600,"BTI3, RTNLB4",36.88193,23.90873,37.53747,27.42675,40.59738,40.33247,39.24702,38.31219
AT5G41610,"ATCHX18, CHX18",1.390863,2.208598,4.049063,2.254027,2.618317,3.228709,3.217046,3.146374
AT5G41685,unknown,3.375207,7.941962,7.935633,9.279885,9.679272,10.81432,7.303971,8.230457
AT5G41730,unknown,1.279887,0.3439287,0.08272827,0.2309057,0.09054808,0.1312958,0.08129106,0.1655324
AT5G41740,unknown,1.125494,2.8244,2.959948,2.37641,1.194804,1.69164,1.549925,2.048963
AT5G41750,unknown,0.7187058,10.20078,9.146725,8.412226,6.612826,7.571602,6.803886,6.433743
AT5G41780,unknown,0.01318291,9.225184,1.376092,7.613459,8.440779,3.588305,7.719135,3.680414
AT5G41790,CIP1,23.77865,61.18456,36.99175,49.18535,49.28711,41.04987,51.95091,43.65581
AT5G41810,unknown,23.76275,11.26016,13.077,11.63119,15.08777,13.74909,9.865343,11.32483
AT5G42020,"BIP, BIP2",118.0558,187.7406,212.4851,217.8959,156.8422,184.8818,244.8723,195.3762
AT5G42030,ABIL4,20.81115,12.14774,8.907767,10.91937,10.36725,10.67195,7.306818,8.612875
AT5G42050,unknown,133.9133,277.5332,373.2772,269.4405,353.1089,347.5174,445.8635,347.8217
AT5G42146,unknown,9.495644,20.93547,24.54769,20.22249,29.21216,23.0334,25.69936,28.76284
AT5G42180,PER64,121.6637,54.15865,21.63621,54.7143,34.34404,29.50478,28.73456,30.6156
AT5G42210,unknown,7.09485,3.730985,4.489792,3.566243,4.571266,4.538917,7.741153,6.1126
AT5G42240,scpl42,8.317084,4.001583,3.358,4.770835,2.228025,2.359096,1.954183,2.215293
AT5G42250,unknown,139.317,85.73044,49.89854,80.53389,40.40061,44.11225,35.1863,44.04022
AT5G42270,"FTSH5, VAR1",45.63025,24.55653,55.00813,24.07459,40.89618,50.40563,50.15311,49.77417
AT5G42280,unknown,1.434038,2.647348,1.912344,2.744535,2.474624,1.850924,2.471493,2.320228
AT5G42310,unknown,4.083915,2.365709,2.77181,2.247764,2.583585,2.329699,1.935525,1.915925
AT5G42320,unknown,27.48469,16.41191,19.29792,18.09062,22.50408,21.29301,21.50496,20.42244
AT5G42380,"CML37, CML39",0.136512,13.18208,26.40819,12.43737,9.308967,19.95964,14.18063,16.06496
AT5G42500,unknown,45.26024,18.38316,8.678482,14.59501,13.44395,10.01716,8.221403,9.389407
AT5G42510,unknown,27.31197,5.365108,1.301798,3.174517,1.40378,1.619961,0.7164699,2.604523
AT5G42580,CYP705A12,32.79587,8.896095,4.271604,6.085657,7.775965,3.245209,2.121511,3.356274
AT5G42590,"CYP71A16, MRO",45.94014,15.81867,5.536304,7.712592,12.93357,5.415198,4.502519,6.044244
AT5G42600,MRN1,42.17021,5.399971,1.607233,1.605424,1.687715,0.8831606,0.6680907,0.7715668
AT5G42710,TRM30,2.840624,1.426876,1.64197,1.279087,1.297834,1.463731,2.285864,1.467741
AT5G42740,unknown,37.48311,59.23421,50.73773,56.48015,56.94196,51.6757,61.59982,62.5615
AT5G42785,unknown,22.82428,9.275487,2.212469,5.369783,1.597577,2.57244,1.749925,4.225485
AT5G42825,unknown,80.31776,37.50377,20.05072,38.18066,24.60391,27.03943,21.83784,26.47697
AT5G42830,unknown,7.039229,86.73483,80.30752,85.47986,130.5926,90.56565,117.5069,108.7134
AT5G42930,unknown,7.085264,2.465467,4.435279,2.530685,6.382143,2.300484,2.116783,2.973925
AT5G42960,unknown,24.11757,72.209,54.5181,62.72029,115.3271,85.92788,86.19948,75.10217
AT5G42965,unknown,0.4970926,5.047389,5.52885,5.794808,12.12885,7.85166,8.872215,7.605955
AT5G43210,unknown,2.255437,1.105198,1.462905,1.612274,1.631493,1.136926,1.078711,1.283249
AT5G43230,unknown,3.254226,0.9038497,0.1396466,0.5843819,0.104402,0.2084767,0.1564856,0.7164192
AT5G43270,SPL2,6.553803,4.229772,5.797795,4.168801,5.270533,5.487815,5.851923,5.742974
AT5G43330,c-NAD-MDH2,21.66394,38.39557,61.63626,41.37664,60.38202,52.91567,65.25499,61.72497
AT5G43350,"ATPT1, PHT1;1",332.4047,148.7822,225.6649,153.1903,147.0954,171.4447,161.3454,169.9976
AT5G43380,TOPP6,2.387407,3.875145,7.248147,3.768786,11.84832,6.22005,9.762965,7.894364
AT5G43420,unknown,5.907967,8.841086,15.18525,9.462906,11.07017,14.5704,14.87123,15.85052
AT5G43450,unknown,3.127119,9.802493,65.81469,14.47206,76.94204,75.37882,81.75891,97.033
AT5G43520,unknown,86.20636,243.0364,113.8262,204.9457,135.9376,143.167,126.4802,118.3431
AT5G43580,UPI,801.5982,377.9952,496.8029,379.6178,399.5893,339.9278,159.7169,301.9407
AT5G43590,unknown,2.768481,1.076184,1.490691,1.134222,1.493365,1.210804,0.5979671,0.9323469
AT5G43600,"ATAAH-2, UAH",40.30874,23.69954,13.8548,20.99375,16.48545,13.96135,14.21454,15.22039
AT5G43620,unknown,1.279553,4.251256,3.59187,4.0793,4.733025,3.798022,4.810096,3.46311
AT5G43630,TZP,33.83137,19.66206,37.2426,21.10969,40.80976,36.03906,44.64815,41.65402
AT5G43750,"NDH18, PnsB5",4.467332,2.69298,1.879837,2.9336,2.693941,3.403749,1.885802,2.160261
AT5G43780,APS4,475.8897,248.6633,227.6481,210.3091,201.0343,233.6446,179.6734,210.7568
AT5G43840,"AT-HSFA6A, HSFA6A",2.753907,0.2349617,0.1636597,0.3031767,0.04697505,0.03751269,0.02617271,0
AT5G43890,"SUPER1, YUC5",1.063212,2.899603,7.662213,2.686521,16.30672,9.471753,13.47991,11.85212
AT5G43980,"PDLP1, PDLP1A",0.8700272,1.935169,7.064373,2.119384,2.171288,4.847545,5.669085,4.650659
AT5G43990,"SDG18, SUVR2",1.204203,1.89669,1.641004,2.02197,1.465146,1.633806,1.508371,1.419184
AT5G44020,unknown,389.6133,152.0328,32.23019,114.2034,48.16413,44.17512,27.56055,45.72635
AT5G44030,"CESA4, IRX5, NWS2",26.66662,15.7863,14.17341,14.09118,13.42887,18.36204,20.81492,12.76328
AT5G44110,"ABCI21, ATNAP2, ATPOP1, POP1",80.60875,22.83148,21.0346,22.21427,33.77745,24.59138,31.09384,40.67701
AT5G44130,FLA13,12.71353,1.681841,0.7527348,0.8703799,1.102395,1.371584,0.314403,0.1338545
AT5G44190,"ATGLK2, GLK2, GPRI2",11.56495,3.949863,1.157179,3.089163,1.696767,1.214534,0.797356,0.7791677
AT5G44210,"ATERF-9, ATERF9, ERF9",3.931075,1.103284,1.400476,1.860857,1.366746,1.068813,1.130022,1.01111
AT5G44400,unknown,0.201691,5.56495,19.46005,6.674262,6.27697,12.32636,9.21108,12.45825
AT5G44510,TAO1,8.268162,13.39427,12.82016,13.45244,13.92846,13.50782,14.14895,13.92531
AT5G44520,unknown,6.426258,4.140157,3.76417,4.546106,4.253542,4.36517,4.766269,4.920724
AT5G44530,unknown,15.19475,7.298209,6.71233,6.142182,11.04137,7.762938,10.20503,9.47346
AT5G44565,unknown,0.1478321,3.820116,4.506917,4.802613,1.722506,3.091673,1.645356,2.891165
AT5G44568,unknown,0.04773478,2.007314,1.80301,1.811316,2.495639,2.460935,2.271747,1.595713
AT5G44574,unknown,24.50155,9.034099,2.820685,12.35781,3.295246,6.075246,4.160441,2.755664
AT5G44575,unknown,1.821874,7.056473,4.266748,7.660015,4.599277,9.532537,4.494113,4.618916
AT5G44578,unknown,1.042761,6.092101,4.865324,6.132909,2.256847,4.142222,1.991448,2.398149
AT5G44580,unknown,1.111893,2.829057,3.71846,2.282125,2.510971,4.267162,2.91959,2.327817
AT5G44582,unknown,8.828781,34.88851,11.04208,31.01656,6.054334,15.03383,6.195038,10.92716
AT5G44585,unknown,134.9617,349.8594,205.4926,393.0356,119.3225,240.1631,102.7227,156.5095
AT5G44650,"AtCEST, CEST, Y3IP1",18.41567,9.861426,7.875966,9.176386,7.330317,7.746547,6.38245,7.014362
AT5G44660,unknown,8.4781,4.090188,2.804955,3.09407,2.581394,2.939749,2.086086,2.484448
AT5G44670,GALS2,6.519641,3.650813,2.148088,3.221691,3.012993,2.470843,2.499239,2.794562
AT5G44730,unknown,5.247958,29.6251,31.20715,34.55715,41.81114,39.83034,50.58018,43.26748
AT5G44770,unknown,1.008717,0.1948938,0.02896556,0.2600068,0.1677177,0.1331098,0.05066495,0.1300532
AT5G44820,unknown,9.278142,3.308325,3.066805,2.361256,1.601501,1.863369,1.464919,1.261437
AT5G44870,"LAZ5, TTR1",2.737994,1.699161,2.175517,1.625612,1.039238,1.673117,1.134479,1.489365
AT5G44990,unknown,0.0804522,3.290231,3.747531,2.891389,1.603769,2.846911,2.173842,2.727569
AT5G45000,unknown,4.988822,10.59601,9.874819,9.92906,5.72849,7.876125,6.826095,8.270845
AT5G45010,"ATDSS1(V), DSS1(V)",52.05842,84.54842,108.1463,94.1287,114.5778,139.8103,107.4831,117.0536
AT5G45070,"AtPP2-A8, PP2-A8",29.73816,312.1463,113.1204,304.3594,139.3975,149.2324,173.527,163.677
AT5G45080,"AtPP2-A6, PP2-A6",11.27904,114.7644,43.07692,124.273,25.22858,44.56756,49.35065,44.2932
AT5G45090,"AtPP2-A7, PP2-A7",1.709618,6.544695,3.874012,8.293622,1.288151,2.058163,1.714751,2.215331
AT5G45095,unknown,0.4734435,1.735084,1.135182,1.53093,1.652864,2.320282,1.751544,1.216701
AT5G45105,ZIP8,0.4743541,97.5755,6.887498,67.2882,31.80973,15.73334,22.63468,17.34442
AT5G45110,"ATNPR3, NPR3",13.15428,33.31973,21.35306,28.83468,19.4018,19.16147,15.73198,16.25972
AT5G45240,unknown,0.1677043,6.027279,1.013691,4.151093,2.966127,1.689224,2.180964,1.301284
AT5G45280,unknown,37.84938,23.49835,24.88876,24.28325,34.93482,28.96953,21.47323,21.74015
AT5G45350,unknown,46.41674,85.14015,99.52062,83.73187,99.11763,89.35604,94.31327,96.02625
AT5G45410,unknown,117.325,49.69994,192.5091,46.00135,211.5595,188.8331,186.324,192.4494
AT5G45470,unknown,4.341207,6.859173,5.828837,7.600562,6.549819,5.96371,5.709585,6.124022
AT5G45490,unknown,47.86107,128.1476,62.58973,117.3346,96.76943,82.79416,80.90273,67.78941
AT5G45510,unknown,180.5954,282.2198,215.3849,256.7621,218.8702,199.4182,214.0381,221.726
AT5G45630,unknown,0.04282227,1.759441,1.889271,1.521222,1.054376,1.971235,1.720451,2.273982
AT5G45650,unknown,2.68803,0.3820987,0.2205864,0.3284459,0.2985243,0.2678561,0.2479908,0.3562803
AT5G45670,unknown,0.4656317,1.924686,2.969039,3.977058,5.125084,4.784507,5.094167,2.696415
AT5G45780,unknown,1.770831,3.020883,3.555892,3.775534,3.740861,4.088627,4.056344,3.898204
AT5G45840,unknown,7.644028,3.808594,2.139435,2.897987,1.287375,1.777885,1.143987,1.761851
AT5G45920,unknown,18.91498,8.021738,8.930885,10.86909,10.72374,10.9439,9.890926,7.03138
AT5G46050,"ATPTR3, PTR3",2.10809,10.2601,5.249747,10.04214,5.260966,6.117713,5.03139,6.862682
AT5G46060,unknown,4.676387,13.14043,4.573546,11.2018,10.78956,7.129719,9.506067,8.739275
AT5G46230,unknown,22.55218,43.44464,16.00466,34.83031,24.40294,15.40143,20.56806,21.9604
AT5G46295,unknown,0.8476288,10.12938,5.510792,7.857533,7.129126,8.123825,8.066462,6.711481
AT5G46390,unknown,5.930543,3.096553,3.576919,3.56042,2.919122,4.039788,3.170031,3.563728
AT5G46700,"TET1, TRN2",17.03496,26.67248,26.06946,27.07239,30.22896,29.2842,31.92861,27.71698
AT5G46710,unknown,3.575663,8.065659,14.4383,8.997581,12.60523,13.57585,15.21493,12.74678
AT5G46870,unknown,2.726798,0.8786197,0.8294669,1.064411,0.845945,1.033161,1.536616,1.457461
AT5G46890,unknown,285.501,63.33573,9.29894,20.22048,9.953722,13.44572,6.777197,10.74647
AT5G46900,unknown,247.7775,42.21364,8.368556,7.486179,7.652828,13.08075,4.876549,5.824768
AT5G47100,"ATCBL9, CBL9",30.10926,16.21375,26.35274,17.47893,15.53332,24.80558,18.99107,21.31013
AT5G47110,LIL3:2,63.83855,23.26024,13.69086,21.42737,11.67941,16.24746,8.470463,8.691883
AT5G47120,"ATBI-1, ATBI1, BI-1, BI1",187.0188,367.8013,355.3368,361.7029,326.7494,367.5061,449.0938,331.8031
AT5G47190,unknown,14.45232,8.814333,7.651718,8.127727,5.74259,7.273183,6.024562,5.400737
AT5G47250,unknown,2.146343,3.254715,3.395333,3.210735,3.895761,3.480438,3.839196,3.545538
AT5G47370,HAT2,17.73936,58.87253,72.51007,46.23255,147.8027,98.17654,113.6283,88.34361
AT5G47450,"ATTIP2;3, DELTA-TIP3, TIP2;3",1078.157,112.9861,28.80941,21.21504,8.578826,24.40141,3.618281,5.306425
AT5G47530,unknown,9.290239,5.029429,4.988383,5.340062,5.865283,5.462413,5.820053,5.358706
AT5G47560,"ATSDAT, ATTDT, TDT",37.07632,15.37127,22.69688,15.65855,11.30424,14.71591,12.89289,16.67818
AT5G47620,unknown,28.99914,44.7847,33.83027,40.86966,42.91677,36.20386,45.57242,42.33208
AT5G47720,AACT1,85.18016,44.40682,41.42952,43.33989,40.2364,39.98824,33.66995,39.79041
AT5G47740,unknown,59.63891,10.80687,18.70959,9.081595,17.61548,11.31873,14.35078,15.82543
AT5G47870,"ODB2, RAD52-2, RAD52-2B",26.22343,93.23863,60.82221,93.96571,121.3127,88.25772,108.0511,98.42518
AT5G47910,"ATRBOHD, RBOHD",13.26384,207.6948,107.9582,206.7485,192.9824,138.9408,195.9592,175.4508
AT5G47940,unknown,21.44277,13.77466,12.59052,11.49227,16.19005,13.75982,15.05288,14.34346
AT5G47950,unknown,73.13062,17.29559,16.71163,15.80698,43.17654,16.30933,21.38825,25.34394
AT5G47980,unknown,15.57727,6.0491,2.312135,3.471604,6.702825,2.152046,2.965526,5.043772
AT5G47990,"CYP705A5, THAD, THAD1",181.5712,68.55754,30.65783,39.19272,107.9296,21.66736,24.13331,40.77983
AT5G48000,"CYP708 A2, CYP708A2, THAH, THAH1",93.84107,50.92113,30.88503,34.58891,71.51872,17.76633,17.46091,26.47911
AT5G48010,"AtTHAS1, THAS, THAS1",72.53021,30.31623,12.57993,16.06886,51.35861,7.63868,8.819528,12.31406
AT5G48070,"ATXTH20, XTH20",6.057562,25.11333,27.72984,32.71887,27.5701,29.43607,22.17639,21.21003
AT5G48110,unknown,108.9111,63.52662,32.72289,55.44442,44.4156,29.72878,22.07359,28.07063
AT5G48150,PAT1,29.59914,18.18409,25.95012,18.36165,22.32211,22.85752,21.83682,23.67134
AT5G48170,"SLY2, SNE",1.478975,3.620042,3.879611,3.760338,4.101584,4.32353,3.146282,3.985371
AT5G48220,unknown,8.32493,5.247103,5.935646,4.992928,4.351872,4.596323,3.864082,4.808774
AT5G48230,"AACT2, ACAT2, EMB1276",73.26897,48.0148,34.71992,45.82674,38.98029,34.73919,31.60348,41.66614
AT5G48300,"ADG1, APS1",15.44324,9.75604,10.56294,11.52537,10.93814,12.29575,10.29731,9.349373
AT5G48320,unknown,2.870414,1.229568,1.778368,1.45375,0.9437205,1.3652,1.346149,1.42847
AT5G48370,unknown,7.750257,14.74467,7.365439,12.118,11.28755,8.059104,8.273017,7.288195
AT5G48400,"ATGLR1.2, GLR1.2",0.8456437,3.894708,4.326497,3.583285,1.878014,2.632831,1.289154,2.788131
AT5G48410,"ATGLR1.3, GLR1.3",3.33668,9.030582,10.34318,8.919262,8.011057,8.225196,7.052752,8.179081
AT5G48545,HINT3,19.5612,11.96467,9.454028,11.94032,11.48751,12.10827,11.72394,11.79653
AT5G48570,"ATFKBP65, FKBP65, ROF2",3.259631,8.568528,11.25521,7.340567,7.509864,11.04924,7.65358,11.36476
AT5G48657,unknown,21.89998,61.6774,30.79895,53.47515,41.7061,39.80626,44.22646,42.86746
AT5G48660,unknown,3.248802,5.160086,2.657357,4.996899,4.578557,4.133372,3.339737,4.128488
AT5G48730,unknown,2.938508,1.671804,2.764302,2.13877,2.274886,2.758774,2.965212,2.724013
AT5G48780,unknown,4.050648,6.331418,4.111996,5.507669,5.008385,4.217353,4.747981,5.246478
AT5G48790,unknown,6.633741,4.04707,3.12846,3.306304,3.179627,3.476363,2.574509,2.698007
AT5G48850,ATSDI1,2.488008,12.72241,2.545488,16.15312,4.964461,3.571647,2.483079,3.406517
AT5G48900,unknown,13.77672,7.455579,4.919784,7.336168,6.434909,6.671146,5.907258,6.334212
AT5G48910,LPA66,4.427148,2.123596,3.741187,2.374643,2.814414,3.104844,3.218037,2.986148
AT5G48920,TED7,37.82615,18.25886,17.97148,15.88233,16.89767,21.18384,21.67716,19.1124
AT5G48930,HCT,160.0139,361.1805,252.8309,308.879,418.5,298.2948,360.0086,351.9724
AT5G49080,EXT11,12.06886,2.766404,0.7006658,2.605412,1.459054,1.384949,1.801469,6.011658
AT5G49110,unknown,0.6345347,1.015346,2.304596,1.265825,1.886787,2.444249,2.923323,2.668445
AT5G49270,"COBL9, DER9, MRH4, SHV2",16.73265,4.343579,0.9268344,3.588307,0.8371762,1.278496,1.01019,3.140926
AT5G49280,unknown,18.77954,11.12685,29.87696,12.82706,41.2362,36.7997,40.06395,34.38239
AT5G49290,"ATRLP56, RLP56",5.144405,2.924589,2.822766,2.629378,2.500285,2.453607,2.934934,2.461348
AT5G49340,TBL4,0.5190423,1.866088,8.705349,2.261349,2.874686,7.223705,9.051993,8.407755
